	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YIL139C	gene-YIL139C	187.22829327672	1.36786670977188	0.461980082398894	2.96087810251267	0.00306763325558523	0.00697102295629086
gene-YIL041W	gene-YIL041W	1760.31489087815	-1.20933061662733	0.408774088150171	-2.95843266900776	0.00309207782957074	0.0070238303253066
gene-YJL100W	gene-YJL100W	225.257365233487	-1.36312256863425	0.460823531619421	-2.9580142399499	0.00309627820143672	0.00703062858376153
gene-YIL072W	gene-YIL072W	55.8738270741071	1.7605642374181	0.595389230430571	2.95699711623085	0.00310651023252847	0.00705111211453441
gene-YBR126W-A	gene-YBR126W-A	460.788177226113	-1.23194312121418	0.416654661910297	-2.95674867902812	0.00310901413401296	0.00705404531887117
gene-YOR001W	gene-YOR001W	861.724422880115	1.27210344520378	0.430276373595613	2.95647988889891	0.00311172523696337	0.00705744617436726
gene-YOL025W	gene-YOL025W	277.352916078909	-1.52373275964434	0.515423963306216	-2.95627069775776	0.00311383669687384	0.00705948491012442
gene-YBR096W	gene-YBR096W	130.923939119244	1.67996775806951	0.568357552707364	2.95582903766653	0.00311829886092635	0.00706684934539245
gene-YGR233C	gene-YGR233C	358.214024096882	-1.2574711046548	0.425456303942114	-2.95558226074818	0.00312079462640833	0.00706975342994135
gene-YMR219W	gene-YMR219W	415.745054896846	-1.33198614172361	0.4507552043648	-2.95501001169944	0.00312658904662559	0.0070773722509542
gene-YNL314W	gene-YNL314W	127.7547237728	-1.47411911787547	0.498852928892899	-2.95501746606354	0.00312651350298774	0.0070773722509542
gene-YER037W	gene-YER037W	388.613780095093	-1.26370711600813	0.427743941193135	-2.95435421594327	0.00313324149512416	0.00708967430416357
gene-YDL020C	gene-YDL020C	1174.64481508218	-1.25426415591624	0.424628516253338	-2.9537916270511	0.00313895872550289	0.00709985147625402
gene-YIL016W	gene-YIL016W	73.0567425146171	1.82441734684024	0.618439468016906	2.95003382091773	0.00317739145441126	0.0071839895330417
gene-YBL032W	gene-YBL032W	225.151809321171	1.36710568496097	0.463952508800636	2.94665005367699	0.0032123651828584	0.00726024460194162
gene-YKR059W	gene-YKR059W	663.724334155919	1.33785904746356	0.454266479779048	2.94509744173572	0.00322852967938734	0.0072939463691863
gene-YBL041W	gene-YBL041W	1177.47897124107	-1.18001448672964	0.400704176426988	-2.94485197846359	0.00323109201188792	0.0072969036823939
gene-YDR185C	gene-YDR185C	100.744201803738	1.46222075113059	0.49662209268243	2.94433286935065	0.00323651697207149	0.00730348907418614
gene-YBR150C	gene-YBR150C	210.933271778543	-1.5011643669237	0.50983128963799	-2.94443357525117	0.00323546389464096	0.00730348907418614
gene-YMR258C	gene-YMR258C	297.661892320374	-1.58274434391722	0.537757068402741	-2.94323298923494	0.0032480387218415	0.00732664914318528
gene-YOL073C	gene-YOL073C	308.937339253643	-1.41904167884039	0.482696719296773	-2.93982043405589	0.00328402505644348	0.00740495502657396
gene-YKL107W	gene-YKL107W	152.335275837805	-2.00439596147443	0.682314892089336	-2.93764064761464	0.00330720120688191	0.00745432652979732
gene-YDR235W	gene-YDR235W	171.648823602834	1.358705651915	0.462582175928804	2.93722007162705	0.00331169000647838	0.00746155542481312
gene-YGR071C	gene-YGR071C	202.99008005846	1.32124498621116	0.449889244026255	2.93682279306517	0.00331593524901299	0.00746823018172286
gene-YDR059C	gene-YDR059C	570.502610832195	-1.51021054344709	0.514891530447479	-2.93306542085593	0.00335633161306535	0.00755628872825462
gene-YHR209W	gene-YHR209W	181.526652723638	-1.42255320633491	0.485117414705599	-2.93238948595199	0.00336364612572019	0.00756982904675028
gene-YFL029C	gene-YFL029C	143.546031124389	-1.5475872075417	0.527881279375089	-2.93169556869634	0.00337117032828816	0.00758383062260189
gene-YNL018C	gene-YNL018C	11.5337481871321	-4.67352427359371	1.59436680902741	-2.93127293363855	0.00337576050170852	0.00759122349978641
gene-YER151C	gene-YER151C	571.849912424077	1.2991202553974	0.443396617956846	2.9299282014908	0.00339040331275339	0.00762120775554064
gene-YNL169C	gene-YNL169C	238.473399758654	-1.64712692775981	0.562446353922651	-2.92850494322225	0.00340596416829617	0.00765323172050185
gene-YDR490C	gene-YDR490C	244.078033932426	-1.51202848821969	0.516432187355345	-2.92783549368369	0.0034133058957666	0.00766676964704982
gene-YGR056W	gene-YGR056W	318.139278519552	1.35171465391649	0.461760576106444	2.92730632249753	0.00341911940860546	0.00767686586845391
gene-YMR062C	gene-YMR062C	277.463957372883	1.25254422974051	0.428288222518756	2.92453577727241	0.00344970421866721	0.00774255125716287
gene-YDR524C	gene-YDR524C	335.07259922121	1.58511558959255	0.542553098353514	2.92158609802967	0.00348254005440217	0.0078132362993177
gene-YLR095C	gene-YLR095C	208.411064279448	1.33916755772328	0.458706219181614	2.91944495566794	0.00350655315149784	0.00786408029584761
gene-YLL001W	gene-YLL001W	229.816728691717	-1.30619773855931	0.447893173860311	-2.91631535104996	0.00354192305852275	0.00794034503146686
gene-YGR240C-A	gene-YGR240C-A	23.0387879755957	2.22054548525609	0.76195358786501	2.91427919051874	0.00356510913798024	0.00798639497912346
gene-YLR324W	gene-YLR324W	419.377251785954	-1.22355805109109	0.419850536846339	-2.91427054084939	0.00356520792695669	0.00798639497912346
gene-YDR022C	gene-YDR022C	262.220933743535	-1.38978562290115	0.477176067421901	-2.91252164093208	0.00358523356712716	0.00802789518367393
gene-YNL278W	gene-YNL278W	75.8586861718475	-1.67180467719737	0.574037399469865	-2.91236194495571	0.00358706724169953	0.00802789518367393
gene-YFL019C	gene-YFL019C	15.4700944700756	-3.34445260734038	1.14839192444452	-2.91229199383137	0.00358787070902088	0.00802789518367393
gene-YGR131W	gene-YGR131W	65.3610968904397	-1.75993930632316	0.604617427418554	-2.91083125710966	0.00360468635824069	0.00806242181240003
gene-YJR056C	gene-YJR056C	578.25603110385	-1.19176685380994	0.409644314100016	-2.90927229498653	0.00362271180209332	0.00809962677103968
gene-YFR009W	gene-YFR009W	789.229200136502	1.19856435146827	0.41203258610089	2.90890670276936	0.00362695079781974	0.00810599138000252
gene-YBR107C	gene-YBR107C	75.3491514353341	1.52531155815171	0.524551189907708	2.90784119357366	0.00363933098728018	0.00813053914349394
gene-YJR135W-A	gene-YJR135W-A	143.926368152476	-1.52199854577203	0.523741900662368	-2.90600874943782	0.00366071212766037	0.00817516916273061
gene-YJL174W	gene-YJL174W	1179.917538275	1.17908698069375	0.405785602402228	2.90568954076639	0.00366444834645763	0.00818037510470717
gene-YJL130C	gene-YJL130C	1455.63291908175	1.16817564214429	0.402187814400704	2.90455255061613	0.0036777845810183	0.00820699955181623
gene-YGL119W	gene-YGL119W	225.841433010591	1.39887673167855	0.481827164150336	2.90327494122371	0.00369282284040396	0.00823740022100837
gene-YCL002C	gene-YCL002C	173.772604944729	1.31117028048077	0.451944886477773	2.9011729520813	0.00371768625629365	0.00828968570821204
gene-YDR170C	gene-YDR170C	563.524178839997	-1.2125674491837	0.418001987688249	-2.90086527073657	0.00372133841122887	0.00829465246178196
gene-YNR011C	gene-YNR011C	245.958807914673	1.28122133679844	0.441761978505904	2.90025262276235	0.00372862021181805	0.00830770259211814
gene-YBL008W	gene-YBL008W	69.6257968968275	1.54562277641236	0.533018363240697	2.89975521108716	0.0037345418632506	0.00831771336183817
gene-YHR081W	gene-YHR081W	465.755644624574	1.25974711921854	0.434536459540966	2.89905965669557	0.00374283672516059	0.0083330001582734
gene-YDR065W	gene-YDR065W	146.7394873293	1.36188673604429	0.470111603988127	2.89694345872535	0.00376817661584494	0.00838620957853564
gene-YBL050W	gene-YBL050W	874.142886565625	-1.23334987932423	0.425826632909411	-2.8963662298375	0.00377511551390138	0.00839669814869962
gene-YJR161C	gene-YJR161C	44.2129304702501	-1.95140510947797	0.673755258518456	-2.89631150897284	0.00377577391846369	0.00839669814869962
gene-YEL020W-A	gene-YEL020W-A	310.772941290365	1.59143764898103	0.549534589783077	2.89597357212625	0.00377984230669284	0.00840253604794414
gene-YCL004W	gene-YCL004W	123.210665243627	-1.41460778928286	0.488515722645465	-2.89572622478212	0.00378282262154289	0.00840595164222241
gene-YJR034W	gene-YJR034W	59.8511055823522	-1.79404745493363	0.61990051496906	-2.89408931209418	0.00380259985037304	0.00844667544024106
gene-YNR075W	gene-YNR075W	97.3014398526697	-1.48849571865243	0.514421277129378	-2.89353451116695	0.00380932426186865	0.00845838514591887
gene-YDR531W	gene-YDR531W	188.637083288037	1.46346445111999	0.505896569834366	2.89281354803244	0.00381807877040642	0.00847459191814952
gene-YLR262C	gene-YLR262C	115.572855944751	1.503066255185	0.52019607925268	2.88942249880915	0.00385950130796979	0.00856326852705797
gene-YPL162C	gene-YPL162C	117.055246894058	-1.45651555203046	0.505444885789632	-2.88165058739297	0.00395598151972283	0.00877399025060051
gene-YDR427W	gene-YDR427W	749.091424103463	-1.22521603355813	0.425758567446132	-2.87772490617736	0.00400554269367052	0.00888052915557873
gene-YGL060W	gene-YGL060W	60.3713054105082	-1.76809127663786	0.615210578267956	-2.87396111038221	0.00405358873193776	0.00898362908159179
gene-YDR454C	gene-YDR454C	778.524933960651	1.16746239847488	0.406465538389587	2.87222971743275	0.00407586568081928	0.00902956240248472
gene-YDR052C	gene-YDR052C	324.420298600756	1.27083961848517	0.442477570689389	2.87209952022014	0.00407754534549326	0.00902984747107713
gene-YFL007W	gene-YFL007W	702.430544259551	-1.33047959014947	0.463403536145817	-2.87110366315983	0.00409041361855828	0.00905490041340163
gene-YNCG0002C	gene-YNCG0002C	3.88118094077492	6.09436519467058	2.12313658806708	2.87045366224833	0.00409883267259636	0.00907008887109692
gene-YDR315C	gene-YDR315C	78.2893225401976	-1.63572114250609	0.570089425581799	-2.86923606912506	0.00411464572431376	0.00910162135522596
gene-YJL031C	gene-YJL031C	256.165618266249	-1.2796357472292	0.44601633181492	-2.86903338723523	0.00411728335044589	0.00910399683490162
gene-YKL034W	gene-YKL034W	175.611469393968	-1.49669175848723	0.52177486878853	-2.86846271834112	0.00412471806525681	0.0091169736430999
gene-YOR367W	gene-YOR367W	250.133967719242	1.23416730965915	0.430591268027463	2.86621536779615	0.00415411530662472	0.00917846653327101
gene-YGL160W	gene-YGL160W	298.082934512127	-1.36785593104645	0.477279344857776	-2.86594411801763	0.00415767630949906	0.00918284957280103
gene-YER153C	gene-YER153C	21.5556858785434	-2.59071482615042	0.904402620372704	-2.86455917728631	0.00417590120138681	0.00921960439684263
gene-YDR070C	gene-YDR070C	1680.58066681976	-4.45759565934413	1.55639475466121	-2.86405209603424	0.00418259215619518	0.00923087624464304
gene-YDL133W	gene-YDL133W	280.085483949733	1.33706543344288	0.467070938657234	2.86266030013933	0.0042010069632595	0.00926449338640031
gene-YER140W	gene-YER140W	145.892185024184	1.32767396829649	0.463784141593768	2.8626980727155	0.00420050622616312	0.00926449338640031
gene-YDR107C	gene-YDR107C	34.1789884516105	-2.10695848064676	0.73628293102076	-2.86161527298444	0.00421488199253504	0.00929157249547103
gene-YER091C	gene-YER091C	1768.38725089061	1.39711374917772	0.488543270457422	2.85975436294436	0.00423969261250051	0.0093395982568236
gene-YGL131C	gene-YGL131C	232.970937940223	-1.41923422929154	0.496280749310306	-2.85974064330297	0.00423987602074627	0.0093395982568236
gene-YAL058W	gene-YAL058W	118.124208333135	1.3826099560964	0.48363061978212	2.85881393680012	0.00425228118054916	0.0093633816313
gene-YIL164C	gene-YIL164C	46.0974091362285	-1.86547733839469	0.652912891475595	-2.85716113550566	0.00427448778997396	0.0094087213282527
gene-YNL048W	gene-YNL048W	228.916828487691	1.26012671447962	0.441206662882864	2.85609176036893	0.00428891161607363	0.00943690227845074
gene-YOL060C	gene-YOL060C	429.355854040919	-1.25903394738564	0.441038228568076	-2.85470479843293	0.00430768482000398	0.00947462826674091
gene-YDR023W	gene-YDR023W	2580.88533922995	1.15131941883479	0.403384159209365	2.85415129114486	0.00431519758765355	0.00948756811001471
gene-YPR005C	gene-YPR005C	117.333995595196	-1.48791537959469	0.5224544784726	-2.8479330561863	0.00440041798159354	0.00967128482024824
gene-YJL099W	gene-YJL099W	90.2431002141732	-1.5669446426841	0.550256199947138	-2.84766376614137	0.00440414280635262	0.00967581864852262
gene-YLR125W	gene-YLR125W	26.1157100793295	-2.55320372204442	0.896770473522816	-2.84710948612589	0.00441181861340354	0.00968902601555467
gene-YJL062W-A	gene-YJL062W-A	253.898814456726	-1.4253991175044	0.500816587525293	-2.84614997388124	0.00442513484333453	0.00971460597959789
gene-YBR130C	gene-YBR130C	178.321974318609	1.46627185302067	0.515478497537393	2.84448693791403	0.00444830096675576	0.00976178221954469
gene-YLR210W	gene-YLR210W	68.410984972074	1.62099693560191	0.570072782909823	2.84349118954225	0.00446222430760694	0.00978864729423044
gene-YDR408C	gene-YDR408C	441.26323432194	1.17984595936719	0.415085771778794	2.84241484431306	0.00447731902128893	0.00981806076909383
gene-YML103C	gene-YML103C	310.723155443044	1.25709671702745	0.442432065047776	2.8413327521632	0.00449254095312796	0.00984402462518291
gene-YDL104C	gene-YDL104C	63.7755893802011	-1.77376186355999	0.624255511135008	-2.84140361105498	0.00449154273899452	0.00984402462518291
gene-YOR371C	gene-YOR371C	266.947775749201	-1.53617347559536	0.540721230352216	-2.84097126091152	0.00449763653653034	0.00985148228580874
gene-YML116W	gene-YML116W	211.471716287074	1.32640298138901	0.46726534769367	2.83865043264147	0.00453047586461115	0.00991968051288684
gene-YDR152W	gene-YDR152W	871.70839669679	1.1307944234635	0.398609600809787	2.83684693285426	0.00455614489423797	0.00997213367453137
gene-YBR278W	gene-YBR278W	121.879541253553	-1.43843504430331	0.507441807027543	-2.83467980836911	0.00458716357176605	0.0100362519033529
gene-YBR108W	gene-YBR108W	251.777888787658	-1.28335637347433	0.452871791391619	-2.8338183076732	0.00459954751666108	0.0100595663568748
gene-YGL054C	gene-YGL054C	610.055492101052	1.14754037679684	0.404982140064765	2.8335579850838	0.00460329556777587	0.010063983025006
gene-YHL003C	gene-YHL003C	211.562700501946	1.41382233941942	0.499078805637436	2.83286391537635	0.00461330210941095	0.0100820739042757
gene-YBR272C	gene-YBR272C	206.505605489551	-1.38341022360877	0.488567280555232	-2.83156543360127	0.00463207549403107	0.0101193033869602
gene-YOL089C	gene-YOL089C	182.977544047721	1.32868663827898	0.469327225579456	2.83104530456019	0.00463961487905328	0.0101319721777375
gene-YNR006W	gene-YNR006W	605.28067073074	-1.1916423047797	0.421034052423459	-2.83027536115107	0.00465079577807707	0.0101525808098855
gene-YGL244W	gene-YGL244W	518.544044171786	1.15772740303183	0.409236012245433	2.82899688294661	0.00466941537417531	0.010189406412462
gene-YGL002W	gene-YGL002W	226.90310743336	-1.28048821188583	0.452918551309124	-2.82719311934715	0.00469579994967187	0.010243142490442
gene-YBR060C	gene-YBR060C	207.2189403895	1.31731141629221	0.466427746560994	2.82425611684734	0.00473904990201364	0.0103336136814694
gene-YDL160C	gene-YDL160C	475.790307141881	-1.23011008922653	0.43584955276006	-2.82232729490425	0.0047676493210178	0.0103920832448392
gene-YOR253W	gene-YOR253W	133.637968403093	1.50845148853784	0.534518856689373	2.8220734772215	0.00477142438518818	0.010396419450062
gene-YDL121C	gene-YDL121C	315.301850103765	1.25203195179588	0.44368318304744	2.82190535867573	0.00477392632380527	0.0103979794452654
gene-YGL179C	gene-YGL179C	54.2769246850062	1.8895338771893	0.670133871057283	2.81963643205819	0.0048078088035956	0.0104678619500873
gene-YLR240W	gene-YLR240W	189.160759300551	-1.30915508117578	0.464655329673836	-2.81747565898952	0.00484027833798235	0.0105346170032648
gene-YPL190C	gene-YPL190C	1048.60436643633	-1.14276462915755	0.405863912321849	-2.81563498124302	0.00486809421055807	0.010591197493972
gene-YJL095W	gene-YJL095W	133.064687500158	-1.35362045367733	0.480883098863121	-2.81486385543076	0.004879790196676	0.0106126778203391
gene-YDL212W	gene-YDL212W	645.404057899047	1.17831511194529	0.419072165505897	2.81172363362012	0.0049276822389544	0.0107113995166362
gene-YHL022C	gene-YHL022C	34.0699276296923	-1.9733426110369	0.701845896745488	-2.81164657396651	0.00492886281433672	0.0107113995166362
gene-YBR133C	gene-YBR133C	162.019691317931	1.28504746418777	0.457189277691162	2.81075590984406	0.00494252661507169	0.0107330809223974
gene-YDL131W	gene-YDL131W	687.699580613669	1.13118971741842	0.402442274489877	2.81081235526828	0.00494165966235746	0.0107330809223974
gene-YNL230C	gene-YNL230C	205.485884423534	1.26198735866408	0.44933889955757	2.80854241621783	0.00497663261152108	0.0108031152364936
gene-YGL145W	gene-YGL145W	230.29608053789	1.25319969081587	0.446838293255691	2.80459331648812	0.00503801018018078	0.0109322755382082
gene-YNL031C	gene-YNL031C	3525.79280776955	-1.60510657669528	0.572742545856826	-2.80249230357775	0.00507094263403576	0.0109996378596707
gene-YEL032W	gene-YEL032W	387.033380165109	1.30078166095799	0.464256445976814	2.80186020513101	0.00508088851043825	0.0110171072282203
gene-YPL224C	gene-YPL224C	276.346899174207	-1.22923554828417	0.439227667148249	-2.79862959513723	0.00513199707683595	0.0111237851754799
gene-YDL059C	gene-YDL059C	27.6316160132712	1.9716929274477	0.704626295395515	2.79821082513102	0.00513865596627019	0.0111340733292241
gene-YIR034C	gene-YIR034C	161.172228849159	1.38585193182293	0.495639896157588	2.79608631703511	0.00517255835366875	0.0111991947694531
gene-YDL233W	gene-YDL233W	205.727875901301	-1.27119016231511	0.454617536138301	-2.79617494105726	0.00517114008291061	0.0111991947694531
gene-YHR120W	gene-YHR120W	76.7907015939831	1.45517634954224	0.520491870591165	2.79577152259741	0.00517759892411888	0.0112059408684833
gene-YLR396C	gene-YLR396C	194.901604460485	1.24077339878784	0.443868008435019	2.79536568351149	0.00518410387478458	0.0112158501519866
gene-YNCL0048W	gene-YNCL0048W	11.9064395363375	-3.61536856607961	1.29362721678964	-2.79475301629148	0.00519393793887877	0.0112329519614235
gene-YGL262W	gene-YGL262W	55.0859868496874	-1.71004284500485	0.612133242506534	-2.79357944685809	0.00521282225522256	0.0112696068213538
gene-YIL067C	gene-YIL067C	98.7065989539089	1.50338485025701	0.538429137655582	2.79216844913524	0.00523560923031279	0.0113145896651298
gene-YML015C	gene-YML015C	233.383786232776	1.21164187286573	0.433961284179769	2.79205062072728	0.00523751617099362	0.0113145896651298
gene-YDR519W	gene-YDR519W	162.861371188437	-1.39811808194046	0.50119065018491	-2.78959330431372	0.00527742876394122	0.0113965839256921
gene-YKL138C-A	gene-YKL138C-A	128.96455156844	-1.3593315645952	0.487670744782795	-2.78739616665059	0.00531334786781703	0.0114698966579276
gene-YPL261C	gene-YPL261C	59.0602574251111	-1.72347453025872	0.618629604032759	-2.78595547161602	0.0053370202512098	0.0115167279105054
gene-YBL025W	gene-YBL025W	117.133242626584	1.3716957848983	0.492682831038367	2.78413555026334	0.00536705992288071	0.0115772593075256
gene-YEL072W	gene-YEL072W	69.5438298813834	1.65493004525832	0.594710218562862	2.78275031032343	0.00539002697240082	0.011622495197525
gene-YMR107W	gene-YMR107W	5586.02633395476	-4.08882615085339	1.47238014297256	-2.77701799387116	0.00548601417770211	0.0118250923889603
gene-YKL204W	gene-YKL204W	421.075904075242	-1.23557693935999	0.445142408418924	-2.77568911878913	0.00550848522438361	0.0118691343361811
gene-YBR166C	gene-YBR166C	204.92738865307	1.30964864424903	0.472341377832191	2.7726739720743	0.00555977920097496	0.011975225493184
gene-YPR042C	gene-YPR042C	218.654274507122	-1.33436766762003	0.481566680724091	-2.77088868692837	0.00559035341860297	0.0120366263325098
gene-YNCP0014C	gene-YNCP0014C	24.7317336399088	-2.34510627358872	0.848621172249408	-2.76343125799305	0.00571971389575848	0.0123106004810003
gene-YER033C	gene-YER033C	193.948605793939	-1.27209516315634	0.460529823298419	-2.76224274477016	0.00574057806509894	0.0123509406855159
gene-YDR141C	gene-YDR141C	260.905639864025	-1.20266131672957	0.435649184693217	-2.76061877075812	0.00576919764165408	0.0124079307978242
gene-YML114C	gene-YML114C	272.339815336778	1.19105087650533	0.431525516934055	2.76009373667547	0.0057784778925208	0.0124233006980266
gene-YIL066C	gene-YIL066C	66.5713580820499	-1.82597152022892	0.661614242845256	-2.75987335516897	0.00578237725954639	0.0124270950184862
gene-YJL059W	gene-YJL059W	103.101729968118	-1.67972172092245	0.609390260597211	-2.7563973852754	0.00584419469418482	0.0125553142101638
gene-YBR085W	gene-YBR085W	10.9196743174969	3.01914919785597	1.09588182451818	2.75499522878152	0.00586929913618199	0.0126045959317047
gene-YCR071C	gene-YCR071C	194.157491133464	-1.33857845555262	0.486041942306844	-2.75403898107945	0.00588647566141756	0.0126368220135594
gene-YMR234W	gene-YMR234W	204.481039170967	1.2419036460106	0.451540433432947	2.75037085066495	0.00595278520095263	0.0127744620125124
gene-YDR042C	gene-YDR042C	10.0204654783092	3.16526046920942	1.15280789033787	2.74569639550413	0.00603826141228877	0.0129531164120653
gene-YHR117W	gene-YHR117W	218.302760162791	-1.33306564628809	0.485851882966048	-2.74376964055369	0.00607381433908359	0.0130245845606426
gene-YDR498C	gene-YDR498C	250.800716543308	-1.26148930858068	0.459806191309707	-2.74352397254039	0.00607836098977126	0.0130295352291783
gene-YGR227W	gene-YGR227W	122.606750227414	1.3151669082666	0.480065287701393	2.73955843498655	0.00615217772942796	0.0131829145162788
gene-YDR108W	gene-YDR108W	82.8185927504664	1.4520269732421	0.530635440583775	2.73639275138627	0.00621168392797163	0.0133006339936193
gene-YNL247W	gene-YNL247W	874.711126335403	1.25270238352607	0.457777565056598	2.73648706085277	0.00620990370514221	0.0133006339936193
gene-YOR268C	gene-YOR268C	5.75269833293632	-5.24098046969721	1.91648947958971	-2.73467740131775	0.00624414383914453	0.0133652225851101
gene-YNL138W-A	gene-YNL138W-A	104.949900979234	-1.38045892204476	0.505044830105817	-2.73333937851719	0.00626956943744418	0.0134147127029769
gene-YJR062C	gene-YJR062C	139.540222338834	-1.30482963452065	0.47750172115421	-2.73261765709794	0.00628332250943799	0.013439200459202
gene-YER007C-A	gene-YER007C-A	559.626073371056	1.14351935887696	0.418696091395216	2.73114409801732	0.0063114869036712	0.0134944828326014
gene-YGL226W	gene-YGL226W	46.2162690244256	-1.76185701252542	0.646629014758698	-2.72467979678099	0.00643638750950953	0.0137564787372851
gene-YPL268W	gene-YPL268W	300.458570559389	-1.30860915537066	0.480311333257959	-2.72450193189143	0.00643985536081375	0.0137588396002413
gene-YLR194C	gene-YLR194C	300.099520564366	-1.25362632676035	0.46022556990397	-2.7239388872329	0.00645084419034488	0.0137772615099736
gene-YGR120C	gene-YGR120C	195.951236973264	1.20487293756436	0.442598110335933	2.72227311736569	0.00648345353579205	0.0138418285608292
gene-YGR237C	gene-YGR237C	224.194962229301	-1.27398706500037	0.46816019757087	-2.72126308817083	0.00650329814973316	0.0138791062418425
gene-YDL223C	gene-YDL223C	2614.66043406981	-4.50824065683516	1.65700091889768	-2.72072308797166	0.00651393023712298	0.013896702763111
gene-YLR375W	gene-YLR375W	703.373877762986	1.14032218334387	0.419468260758354	2.71849455613708	0.0065579734902172	0.0139855390696134
gene-YHR026W	gene-YHR026W	729.196796326244	1.10099171974833	0.405474816934106	2.71531467249482	0.00662128238764827	0.0141153812013505
gene-YBR259W	gene-YBR259W	110.922754956043	1.31303779437557	0.484019103278331	2.71278093257513	0.0066721198907554	0.0142185512459656
gene-YLR225C	gene-YLR225C	384.421574124644	1.31682748995324	0.485480107607616	2.71242316485921	0.00667932642163516	0.0142287004854592
gene-YNL297C	gene-YNL297C	204.451833565899	-1.23415946812341	0.45515279448439	-2.71152782775178	0.00669739191395714	0.0142619662483754
gene-YOR279C	gene-YOR279C	75.3735826405132	1.48500737324809	0.547877099508607	2.71047535036598	0.00671868422900255	0.0143020766293429
gene-YDR117C	gene-YDR117C	147.537158084202	1.27772454290994	0.471579204402953	2.70945904946681	0.00673930239543744	0.0143407231528643
gene-YDR331W	gene-YDR331W	167.701121652378	1.27308786284604	0.469893034326597	2.7093141839621	0.00674224597533184	0.0143417450012357
gene-YJL165C	gene-YJL165C	805.065681466005	-1.1126028784171	0.411335418046505	-2.70485552569487	0.00683341022731633	0.0145250508738356
gene-YEL030W	gene-YEL030W	95.3777467861193	-1.46565945733392	0.541861556446399	-2.70485964523099	0.00683332548820882	0.0145250508738356
gene-YIL007C	gene-YIL007C	361.090710151795	-1.18232285125736	0.437357544405321	-2.70333247106776	0.00686480433750633	0.0145864565156795
gene-YMR317W	gene-YMR317W	158.873403686577	-1.33551529550932	0.494146904298797	-2.70266854631912	0.00687853006101796	0.0146102889512027
gene-YPL010W	gene-YPL010W	513.734723718278	-1.15533394917221	0.427538062162974	-2.70229495668108	0.00688626434449553	0.0146213825724482
gene-YMR024W	gene-YMR024W	235.338597541117	1.36808070785359	0.507241069998598	2.69710161256732	0.00699459231687196	0.0148459775679287
gene-YKR095W	gene-YKR095W	432.113459865159	-1.18557682191043	0.440047095258882	-2.69420440376491	0.00705568800783646	0.0149701951828075
gene-YNL159C	gene-YNL159C	255.804518959436	-1.27450730703855	0.473301021232545	-2.69280489553888	0.0070853718153551	0.01502769934754
gene-YNL019C	gene-YNL019C	12.1563188673204	-3.66270553059003	1.36034467230072	-2.69248346038315	0.00709220532343714	0.0150367150011111
gene-YNL155W	gene-YNL155W	116.457351890816	1.50902642175322	0.560563661177137	2.69198045871255	0.00710291069619753	0.0150539301322395
gene-YER058W	gene-YER058W	47.0426549736488	-1.98518596994201	0.737782934003294	-2.69074531064329	0.00712925990088071	0.0151042762528848
gene-YMR169C	gene-YMR169C	98.4588199003283	-1.43801135807416	0.534458714778012	-2.69059390054372	0.00713249593724556	0.015105635266149
gene-YDR303C	gene-YDR303C	148.615641724484	1.34752688591205	0.50130242276335	2.68805181208584	0.00718702440243814	0.0152155840258163
gene-YJL139C	gene-YJL139C	247.465393442272	1.2267405217207	0.45639526241875	2.68789056928279	0.00719049568942773	0.0152173994561426
gene-YDL048C	gene-YDL048C	1128.77670420111	1.15982835299072	0.431776917422587	2.68617498108538	0.00722752271680947	0.0152902024917386
gene-YER014W	gene-YER014W	112.387725869992	-1.33175680107344	0.495918081252849	-2.68543707402035	0.00724350130628018	0.0153184397403426
gene-YKL069W	gene-YKL069W	148.831358176544	-1.26839886448159	0.47257198119707	-2.68403315251279	0.00727398928664964	0.0153773295667662
gene-YNR018W	gene-YNR018W	1296.47487435368	1.07167026104517	0.399528270767441	2.6823389969041	0.0073109333646056	0.0154498199813916
gene-YLR248W	gene-YLR248W	1706.16416365704	-1.09069405413673	0.406779336694916	-2.68129168752432	0.00733385593024279	0.0154926376000992
gene-YPR134W	gene-YPR134W	195.67850078996	-1.20970218662149	0.451576987901447	-2.67883930986648	0.00738778382993752	0.0156008986064187
gene-YPR007C	gene-YPR007C	28.9143886462286	-2.13435518761041	0.79696362173715	-2.67810867321413	0.00740391919746583	0.015629302961438
gene-YMR113W	gene-YMR113W	102.973233100298	1.40987277858126	0.526590268421689	2.67736200824025	0.00742044118550573	0.0156585025668773
gene-YDR540C	gene-YDR540C	54.4315600648395	-1.62967014667776	0.609369742663761	-2.67435356989325	0.00748734660135835	0.0157939608380827
gene-YOR153W	gene-YOR153W	763.889492441601	1.43050637613268	0.53496939275401	2.67399667253571	0.00749531951990308	0.0158050526058949
gene-YJR042W	gene-YJR042W	532.483070035532	1.09882807562207	0.411058952297018	2.67316420061348	0.00751394614741611	0.015838593218775
gene-YOL109W	gene-YOL109W	4287.74179000906	-1.04079211666847	0.38959403754078	-2.67147855557087	0.00755178975905636	0.0159126022356953
gene-YAL041W	gene-YAL041W	260.463104815991	1.25423233216522	0.469968504777604	2.66875826659648	0.00761322218262446	0.0160362444092763
gene-YGL216W	gene-YGL216W	136.460568775208	1.255023710887	0.470307682897962	2.66851628524063	0.00761870849805547	0.0160366943640995
